root,doydir,station,day,kind,nfiles,nbytes
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,152,OBS,48,5488640
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,153,OBS,48,5148672
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,154,OBS,49,4976640
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,155,OBS,48,4980736
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,156,OBS,48,3682304
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,157,OBS,48,3682304
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,158,OBS,48,2760704
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,159,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,160,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,161,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,162,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,163,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,164,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,165,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,166,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH01,167,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,139,OBS,5,741376
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,140,OBS,48,5685248
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,141,OBS,48,5816320
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,142,OBS,48,5509120
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,143,OBS,48,5668864
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,144,OBS,48,5734400
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,145,OBS,48,6246400
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,146,OBS,48,5955584
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,147,OBS,48,5885952
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,148,OBS,48,5808128
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,149,OBS,48,6078464
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,150,OBS,48,6209536
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,151,OBS,48,5836800
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,152,OBS,48,5947392
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,153,OBS,48,5906432
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,154,OBS,48,5943296
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,155,OBS,48,6033408
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,156,OBS,48,5947392
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,157,OBS,48,6164480
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,158,OBS,48,6057984
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,159,OBS,48,6602752
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,160,OBS,48,6356992
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,161,OBS,48,5971968
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,162,OBS,48,6123520
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,163,OBS,48,5988352
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,164,OBS,48,5885952
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,165,OBS,48,5939200
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,166,OBS,48,5906432
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH03,167,OBS,48,5963776
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,140,OBS,43,5140480
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,141,OBS,48,5459968
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,142,OBS,48,5242880
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,143,OBS,48,5152768
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,144,OBS,48,5541888
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,145,OBS,48,5627904
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,146,OBS,48,5693440
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,147,OBS,48,5582848
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,148,OBS,48,5652480
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,149,OBS,48,5865472
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,150,OBS,48,5881856
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,151,OBS,48,4841472
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,152,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,153,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,154,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,155,OBS,48,2711552
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,156,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,157,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,158,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,159,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,160,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,161,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,162,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,163,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,164,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,165,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,166,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH04,167,OBS,48,2752512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,140,OBS,41,4964352
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,141,OBS,48,5513216
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,142,OBS,48,5136384
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,143,OBS,48,5148672
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,144,OBS,48,5316608
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,145,OBS,48,5529600
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,146,OBS,48,5726208
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,147,OBS,48,5599232
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,148,OBS,48,5611520
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,149,OBS,48,5828608
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,150,OBS,48,6012928
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,151,OBS,48,5881856
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,152,OBS,48,5578752
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,153,OBS,48,5406720
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,154,OBS,48,5337088
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,155,OBS,47,5009408
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,156,OBS,48,5234688
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,157,OBS,48,5292032
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,158,OBS,48,5296128
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,159,OBS,48,5529600
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,160,OBS,48,5459968
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,161,OBS,48,5586944
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,162,OBS,48,5824512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,163,OBS,48,5763072
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,164,OBS,48,5623808
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,165,OBS,48,5771264
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,166,OBS,48,5685248
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH05,167,OBS,48,5636096
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,140,OBS,21,2433024
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,141,OBS,48,6238208
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,142,OBS,48,5853184
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,143,OBS,48,6123520
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,144,OBS,48,6422528
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,145,OBS,48,5996544
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,146,OBS,48,5885952
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,147,OBS,48,5799936
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,148,OBS,48,5173248
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,149,OBS,48,5160960
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,150,OBS,48,5095424
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,151,OBS,48,4993024
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,152,OBS,48,6057984
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,153,OBS,48,5304320
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,154,OBS,48,5746688
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,155,OBS,48,5386240
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,156,OBS,48,6250496
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,157,OBS,48,6340608
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,158,OBS,48,6189056
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,159,OBS,48,5603328
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,160,OBS,48,5492736
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,161,OBS,48,5545984
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,162,OBS,48,5836800
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,163,OBS,48,5808128
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,164,OBS,48,5414912
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,165,OBS,48,5533696
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,166,OBS,48,5632000
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH10,167,OBS,48,6586368
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,140,OBS,8,942080
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,141,OBS,48,5521408
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,142,OBS,48,5103616
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,143,OBS,48,5087232
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,144,OBS,48,5353472
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,145,OBS,48,5550080
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,146,OBS,48,5787648
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,147,OBS,48,5672960
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,148,OBS,48,5681152
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,149,OBS,48,5779456
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,150,OBS,48,6008832
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,151,OBS,48,5492736
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,152,OBS,48,5275648
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,153,OBS,48,3813376
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,154,OBS,48,4485120
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,155,OBS,49,4980736
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,156,OBS,48,5443584
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,157,OBS,48,5353472
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,158,OBS,48,5279744
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,159,OBS,48,5599232
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,160,OBS,48,5451776
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,161,OBS,48,5566464
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,162,OBS,48,5697536
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,163,OBS,48,4833280
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,164,OBS,48,4001792
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,165,OBS,48,4268032
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,166,OBS,48,4222976
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH11,167,OBS,48,4382720
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,141,OBS,48,6189056
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,142,OBS,48,5931008
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,143,OBS,48,5767168
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,144,OBS,48,5926912
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,145,OBS,48,6246400
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,146,OBS,48,6500352
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,147,OBS,48,6406144
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,148,OBS,48,6270976
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,149,OBS,48,6553600
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,150,OBS,48,7163904
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,151,OBS,48,6680576
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,152,OBS,48,6483968
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,153,OBS,48,5959680
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,154,OBS,48,5820416
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,155,OBS,48,5726208
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,156,OBS,48,5853184
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,157,OBS,48,5877760
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,158,OBS,48,5791744
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,159,OBS,48,6066176
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,160,OBS,48,5935104
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,161,OBS,48,6135808
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,162,OBS,48,6291456
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,163,OBS,48,6295552
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,164,OBS,48,6021120
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,165,OBS,48,6279168
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,166,OBS,48,6094848
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH13,167,OBS,48,6311936
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,141,OBS,45,5943296
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,142,OBS,48,5640192
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,143,OBS,48,5591040
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,144,OBS,48,5754880
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,145,OBS,48,6037504
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,146,OBS,48,6373376
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,147,OBS,48,6090752
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,148,OBS,48,6111232
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,149,OBS,48,6320128
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,150,OBS,48,6873088
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,151,OBS,48,6217728
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,152,OBS,48,6025216
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,153,OBS,48,5775360
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,154,OBS,48,5668864
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,155,OBS,48,5509120
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,156,OBS,49,5726208
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,157,OBS,48,5681152
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,158,OBS,48,5611520
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,159,OBS,48,5824512
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,160,OBS,48,5779456
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,161,OBS,48,5935104
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,162,OBS,48,6094848
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,163,OBS,48,6017024
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,164,OBS,48,5869568
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,165,OBS,48,6029312
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,166,OBS,48,5816320
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OH14,167,OBS,48,6041600
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,139,OBS,48,7663616
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,140,OBS,144,14352384
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,141,OBS,144,14352384
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,142,OBS,144,14352384
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,143,OBS,147,15028224
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,144,OBS,144,16453632
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,145,OBS,144,16556032
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,146,OBS,144,16666624
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,147,OBS,147,16207872
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,148,OBS,144,16076800
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,149,OBS,144,19066880
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,150,OBS,144,15695872
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,151,OBS,144,15429632
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,152,OBS,144,16654336
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,153,OBS,144,15765504
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,154,OBS,144,15683584
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,155,OBS,144,17465344
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,156,OBS,144,17059840
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,157,OBS,144,18526208
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,158,OBS,144,20008960
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,159,OBS,144,21889024
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,160,OBS,144,21417984
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,161,OBS,144,20508672
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,162,OBS,144,18829312
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,163,OBS,144,16039936
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,164,OBS,144,17375232
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,165,OBS,144,16961536
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,166,OBS,144,15589376
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS02,167,OBS,144,14708736
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,140,OBS,90,9576448
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,141,OBS,144,15032320
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,142,OBS,144,15224832
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,143,OBS,144,14589952
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,144,OBS,147,16195584
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,145,OBS,144,17182720
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,146,OBS,144,20754432
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,147,OBS,147,18710528
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,148,OBS,144,26345472
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,149,OBS,144,19898368
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,150,OBS,144,23080960
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,151,OBS,147,23687168
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,152,OBS,144,22740992
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,153,OBS,144,20819968
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,154,OBS,144,21295104
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,155,OBS,147,18313216
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,156,OBS,144,17985536
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,157,OBS,144,20623360
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,158,OBS,144,18690048
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,159,OBS,147,20697088
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,160,OBS,144,17907712
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,161,OBS,144,17510400
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,162,OBS,147,17035264
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,163,OBS,144,18898944
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,164,OBS,144,19103744
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,165,OBS,144,14180352
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,166,OBS,144,14155776
/Volumes/Untitled/MERAMEX DATA,DOY 139-167_1205_OB1,OS06,167,OBS,144,14155776
