time,latitude,longitude,depth,rms,nphs,gap,dist,errh_km,errz_km,time_utc,quality_pass
1088702536.7004,-8.884148,110.157993,31.672201,0.364211,30,285.664,99.0811,4.49,8.63,2004-07-01 17:22:16.700400114+00:00,True
1088706047.639521,-8.897322,110.173982,25.577799,0.403662,38,303.183,99.6008,3.77,9.21,2004-07-01 18:20:47.639520884+00:00,False
1088715748.886583,-8.311095,109.163991,44.602214,0.363391,18,306.575,78.9308,5.66,10.67,2004-07-01 21:02:28.886583090+00:00,False
1088719407.958245,-8.909178,110.151303,40.154948,0.273915,10,311.062,119.854,23.02,33.17,2004-07-01 22:03:27.958245039+00:00,False
1088720703.416465,-8.312412,110.872109,90.145508,0.229627,19,278.251,14.8744,6.01,3.18,2004-07-01 22:25:03.416465044+00:00,False
1088720986.128996,-8.859118,110.138017,35.048828,0.374069,20,285.833,97.6704,5.62,13.13,2004-07-01 22:29:46.128995895+00:00,False
1088723197.2977,-8.899956,110.163312,24.095378,0.285225,21,316.465,100.383,4.83,11.84,2004-07-01 23:06:37.297699928+00:00,False
1088726137.36795,-9.025106,111.410372,34.22526,0.40962,10,351.392,110.471,34.71,21.46,2004-07-01 23:55:37.367949963+00:00,False
1088768330.171929,-8.55349,110.537965,102.910807,0.263864,9,326.737,52.175,14.94,8.15,2004-07-02 11:38:50.171928883+00:00,False
1088768574.726759,-8.357203,109.769668,62.308919,0.247184,22,294.846,65.3948,6.24,8.54,2004-07-02 11:42:54.726758957+00:00,False
1088774164.969637,-8.625945,111.189534,95.910482,0.244319,26,312.481,60.0625,8.04,5.98,2004-07-02 13:16:04.969636917+00:00,False
1088784085.447695,-8.870974,111.128657,34.142904,0.236397,34,313.702,81.5391,3.93,6.48,2004-07-02 16:01:25.447695017+00:00,False
1088807133.545712,-8.405945,109.728295,48.225911,0.347314,12,299.951,72.3196,12.96,14.2,2004-07-02 22:25:33.545711994+00:00,False
1088807823.536082,-9.027741,110.265904,29.777995,0.249745,12,323.427,109.291,7.99,20.22,2004-07-02 22:37:03.536082029+00:00,False
1088809484.482717,-8.852531,111.544598,17.671549,0.346775,38,307.2,104.372,4.11,7.84,2004-07-02 23:04:44.482717037+00:00,False
1088822972.558237,-8.013371,108.662112,179.832031,0.333755,13,328.746,113.497,58.54,48.64,2004-07-03 02:49:32.558237076+00:00,False
1088825636.090073,-8.411214,111.795064,88.745443,0.195267,17,348.409,98.4008,17.79,11.23,2004-07-03 03:33:56.090073109+00:00,False
1088854347.816324,-8.60355,111.899639,115.923177,0.388123,13,349.188,118.7,43.18,23.44,2004-07-03 11:32:27.816323996+00:00,False
1088871348.018826,-8.442831,111.422267,109.169922,0.179797,11,339.425,66.0109,18.85,11.0,2004-07-03 16:15:48.018826008+00:00,False
1088884459.412254,-7.971215,108.800644,77.709635,0.359541,33,316.188,82.2768,9.34,12.1,2004-07-03 19:54:19.412254095+00:00,False
1088928730.569226,-8.341394,110.898766,76.144857,0.112865,8,286.476,18.1436,7.2,5.85,2004-07-04 08:12:10.569226027+00:00,False
1088946730.493676,-8.384867,110.761656,14.953776,0.262592,8,316.486,45.842,15.24,17.97,2004-07-04 13:12:10.493675947+00:00,False
1088955135.358331,-8.557442,111.370588,24.918945,0.285177,36,312.352,68.1865,3.11,3.6,2004-07-04 15:32:15.358330965+00:00,False
1088959000.806066,-8.894687,110.171317,24.918945,0.392372,41,291.983,99.4669,3.58,6.14,2004-07-04 16:36:40.806066036+00:00,True
1088959062.237357,-8.890735,110.153987,24.177734,0.350228,20,302.931,100.917,5.21,16.25,2004-07-04 16:37:42.237356901+00:00,False
1088959288.935922,-8.154329,110.22252,84.545247,0.264907,18,237.897,34.0494,6.58,4.28,2004-07-04 16:41:28.935921907+00:00,False
1088970657.709736,-8.280795,110.896042,42.543294,0.160066,8,302.004,28.8482,9.38,10.11,2004-07-04 19:50:57.709736109+00:00,False
1088971011.823121,-8.280137,111.035156,21.99528,0.227277,32,281.986,20.2267,2.07,1.58,2004-07-04 19:56:51.823121071+00:00,True
1088971719.640556,-8.072652,110.701574,129.347331,0.208684,25,125.582,11.6398,7.05,2.95,2004-07-04 20:08:39.640556097+00:00,False
1088981507.843805,-8.910495,110.141967,32.001628,0.44579,42,287.18,102.491,3.97,9.87,2004-07-04 22:51:47.843805075+00:00,True
1089008302.149083,-7.086276,109.952728,-0.632243,0.500424,59,67.7625,5.65555,2.47,1.44,2004-07-05 06:18:22.149082899+00:00,False
1089009142.969745,-7.102743,109.938105,3.732666,0.0948263,9,240.989,4.28092,1.87,1.14,2004-07-05 06:32:22.969744921+00:00,True
1089011788.370086,-8.695765,110.298098,38.013672,0.378268,18,313.105,77.0362,5.44,9.58,2004-07-05 07:16:28.370085955+00:00,False
1089027839.299331,-8.262352,109.857702,81.250977,0.314203,50,253.647,51.6934,5.72,4.95,2004-07-05 11:43:59.299330950+00:00,False
1089030962.671951,-7.022713,108.751245,140.300781,0.575869,39,294.098,161.525,21.52,32.58,2004-07-05 12:36:02.671951056+00:00,False
1089039288.036321,-8.388819,110.789623,21.954102,0.285446,13,278.19,44.6576,6.66,12.86,2004-07-05 14:54:48.036320925+00:00,False
1089053632.812784,-10.131692,111.488292,229.246094,0.503625,16,344.343,239.343,35.93,13.78,2004-07-05 18:53:52.812783957+00:00,False
1089100272.751098,-8.446783,110.731067,39.413737,0.116364,8,290.719,33.6411,17.79,6.92,2004-07-06 07:51:12.751097918+00:00,False
1089112002.308263,-8.244568,110.488017,82.774577,0.410683,70,219.329,19.261,3.09,1.68,2004-07-06 11:06:42.308263063+00:00,True
1089117351.315706,-9.022471,110.319262,23.189453,0.289196,14,319.7,107.068,6.59,14.32,2004-07-06 12:35:51.315706015+00:00,False
1089125389.550569,-8.292652,112.276595,234.846354,0.661484,22,339.818,251.096,38.87,62.85,2004-07-06 14:49:49.550569057+00:00,False
1089126150.399669,-8.967142,111.084812,34.554688,0.2503,9,346.998,113.893,35.18,28.36,2004-07-06 15:02:30.399668932+00:00,False
1089130111.839407,-9.098878,111.11171,30.272135,0.243588,10,345.761,118.934,17.7,21.92,2004-07-06 16:08:31.839406967+00:00,False
1089136675.992406,-8.350616,111.078525,117.89974,0.300902,22,292.727,28.8012,8.86,3.47,2004-07-06 17:57:55.992405891+00:00,False
1089140176.82341,-7.198252,109.892178,1.014893,0.141279,8,142.753,9.36459,1.92,2.53,2004-07-06 18:56:16.823410034+00:00,True
1089141584.106789,-8.8881,110.161989,31.589844,0.418458,13,310.052,117.643,14.63,29.64,2004-07-06 19:19:44.106789112+00:00,False
1089141780.063811,-8.894687,110.189985,18.989258,0.333812,31,308.57,98.5766,4.37,9.68,2004-07-06 19:23:00.063811064+00:00,False
1089193749.974753,-8.334807,108.804426,59.591146,0.16816,9,346.464,147.398,28.85,33.37,2004-07-07 09:49:09.974752903+00:00,False
1089200665.630357,-9.029058,111.168948,22.942383,0.310586,27,319.658,99.5948,6.05,8.72,2004-07-07 11:44:25.630357027+00:00,False
1089200729.456869,-9.011932,111.2156,21.542318,0.401638,19,329.795,107.556,8.08,13.01,2004-07-07 11:45:29.456868887+00:00,False
1089208245.284774,-9.022471,111.210285,24.177734,0.323717,21,328.023,100.434,7.61,11.57,2004-07-07 13:50:45.284774065+00:00,False
1089214366.841086,-8.342712,111.310187,128.935547,0.288266,21,303.496,49.4211,9.91,5.05,2004-07-07 15:32:46.841085911+00:00,False
1089217074.209726,-7.76867,110.572123,18.145101,0.249933,16,152.657,7.33166,1.34,1.84,2004-07-07 16:17:54.209726095+00:00,True
1089231932.803781,-8.102951,108.379608,137.335938,0.31573,9,339.769,195.586,39.64,59.38,2004-07-07 20:25:32.803781033+00:00,False
1089232792.84795,-8.83804,110.847297,34.060547,0.337358,22,306.66,73.3831,4.64,8.26,2004-07-07 20:39:52.847949982+00:00,False
1089240858.117391,-8.264987,110.656412,79.109701,0.251163,28,236.382,18.515,4.11,2.4,2004-07-07 22:54:18.117391109+00:00,True
1089252524.7712,-8.940795,108.871048,127.782552,0.467908,29,322.651,159.166,16.56,35.26,2004-07-08 02:08:44.771199942+00:00,False
1089264889.558405,-8.621993,110.308796,39.001953,0.314082,17,303.878,68.7662,4.97,8.06,2004-07-08 05:34:49.558404922+00:00,False
1089278845.436418,-9.03301,111.162286,32.083984,0.192418,11,337.207,99.7845,11.22,14.56,2004-07-08 09:27:25.436418056+00:00,False
1089299717.630619,-8.831454,110.971275,35.954753,0.337256,31,309.18,73.1932,4.18,7.79,2004-07-08 15:15:17.630619049+00:00,False
1089301229.584751,-9.03301,111.151614,22.860026,0.280327,14,335.73,112.293,9.57,21.18,2004-07-08 15:40:29.584750891+00:00,False
1089311859.174255,-8.311095,111.443256,11.000651,0.3603,21,297.676,58.9884,4.63,8.29,2004-07-08 18:37:39.174254894+00:00,True
1089314867.722082,-8.456664,111.10066,7.006348,0.462462,66,295.905,39.0982,2.75,3.93,2004-07-08 19:27:47.722081900+00:00,True
1089326439.933499,-7.514419,109.867828,9.621175,0.212007,17,80.6172,10.4256,0.94,2.21,2004-07-08 22:40:39.933499098+00:00,True
1089363612.036639,-8.550855,108.91538,71.121094,0.418726,25,308.426,115.636,11.27,24.8,2004-07-09 09:00:12.036638975+00:00,False
1089374509.77575,-8.52319,111.120079,85.368815,0.318876,32,301.919,46.331,5.78,3.88,2004-07-09 12:01:49.775749922+00:00,False
1089388273.354019,-7.534838,109.877765,11.02124,0.121599,11,154.045,10.685,1.41,1.91,2004-07-09 15:51:13.354018927+00:00,True
1089393953.641395,-8.116125,111.565215,118.723307,0.149663,10,327.152,57.7683,13.57,7.15,2004-07-09 17:25:53.641395092+00:00,False
1089397439.26072,-8.811693,110.33003,37.025391,0.291095,14,304.038,84.2727,6.38,11.89,2004-07-09 18:23:59.260720015+00:00,False
1089403147.051022,-5.843672,110.523161,0.870768,0.451554,16,209.425,20.341,7.56,4.7,2004-07-09 19:59:07.051022053+00:00,False
1089415082.332079,-8.305825,109.185311,70.297526,0.286152,14,304.836,77.3797,7.99,13.2,2004-07-09 23:18:02.332078934+00:00,False
1089418328.260306,-8.79325,109.436907,19.730469,0.490549,9,328.46,125.657,36.71,38.0,2004-07-10 00:12:08.260305882+00:00,False
1089431471.397276,-8.405945,110.958758,95.333984,0.239999,16,299.927,26.5906,9.41,4.65,2004-07-10 03:51:11.397275925+00:00,False
1089433046.167123,-8.710256,110.701908,46.166992,0.276304,13,311.551,63.1038,5.95,7.37,2004-07-10 04:17:26.167123079+00:00,False
1089439304.672075,-7.790736,109.475509,5.976888,0.197777,8,276.391,12.7804,5.62,5.36,2004-07-10 06:01:44.672075033+00:00,False
1089455445.813396,-8.21361,110.535268,148.207031,0.600395,10,239.633,30.4316,33.56,36.96,2004-07-10 10:30:45.813395977+00:00,False
1089466826.06274,-8.760316,110.352712,36.119466,0.247205,18,308.081,78.068,5.14,8.68,2004-07-10 13:40:26.062740088+00:00,False
1089470085.304706,-8.6681,110.246141,38.260742,0.369675,25,291.946,73.3407,4.46,6.97,2004-07-10 14:34:45.304706097+00:00,True
1089480267.890628,-8.881513,110.47,-2.917643,0.519666,35,302.599,88.2755,6.46,3.21,2004-07-10 17:24:27.890628099+00:00,False
1089480624.297258,-9.13313,110.361903,13.636068,0.437328,24,312.526,117.989,6.62,13.52,2004-07-10 17:30:24.297257900+00:00,False
1089482986.992012,-9.072531,110.380603,2.929688,0.504419,20,308.254,110.982,9.78,16.22,2004-07-10 18:09:46.992012024+00:00,False
1089483612.329145,-8.583789,110.707169,71.532878,0.417041,59,283.943,48.9685,3.67,2.9,2004-07-10 18:20:12.329144955+00:00,True
1089485775.450088,-8.98295,110.353958,90.227865,0.403449,15,311.498,101.868,14.32,24.27,2004-07-10 18:56:15.450088024+00:00,False
1089486432.023579,-7.031605,109.917617,-0.343994,0.2907,30,109.59,12.4589,1.6,1.23,2004-07-10 19:07:12.023578882+00:00,True
1089486878.259561,-9.212172,110.319167,9.024089,0.523073,28,301.722,128.583,8.91,20.94,2004-07-10 19:14:38.259561062+00:00,False
1089489262.839347,-9.119956,110.385925,12.483073,0.362542,26,315.718,116.06,8.68,12.55,2004-07-10 19:54:22.839346886+00:00,False
1089490777.739961,-9.071214,110.37927,0.541341,0.470463,44,301.73,110.866,5.36,6.63,2004-07-10 20:19:37.739960909+00:00,False
1089491315.756311,-9.022471,110.367281,-0.529297,0.490805,18,310.047,105.823,8.08,8.47,2004-07-10 20:28:35.756310940+00:00,False
1089500513.187078,-9.054088,110.415293,1.117839,0.492418,37,310.864,108.299,8.19,6.21,2004-07-10 23:01:53.187077999+00:00,False
1089501296.520955,-8.967142,110.33796,120.205729,0.347864,8,321.202,106.969,29.28,38.59,2004-07-10 23:14:56.520955085+00:00,False
1089512330.502005,-9.100196,110.381928,0.211914,0.44943,38,310.686,113.978,6.46,5.56,2004-07-11 02:18:50.502005100+00:00,False
1089512893.508643,-9.162112,110.140384,80.345052,0.452551,9,325.942,130.781,17.66,32.13,2004-07-11 02:28:13.508642912+00:00,False
1089558455.94301,-8.874927,110.218001,26.154297,0.332962,23,307.312,95.2968,5.11,11.56,2004-07-11 15:07:35.943010092+00:00,False
1089599268.20961,-9.030375,110.786122,24.013021,0.796391,10,317.287,95.2628,39.23,34.08,2004-07-12 02:27:48.209609985+00:00,False
1089609703.50306,-8.391454,111.247702,78.61556,0.184623,22,307.443,46.6074,6.31,3.54,2004-07-12 05:21:43.503060101+00:00,False
1089627056.685657,-9.193729,108.752465,205.527344,0.736227,31,316.992,207.074,34.79,59.12,2004-07-12 10:10:56.685657024+00:00,False
1089638208.134927,-8.93816,110.015252,23.51888,0.346412,21,314.789,110.262,6.57,17.29,2004-07-12 13:16:48.134927034+00:00,False
1089654082.047907,-8.827501,111.065924,26.154297,0.205359,13,317.969,88.3953,5.91,13.28,2004-07-12 17:41:22.047907114+00:00,False
1089665567.792081,-8.869657,110.569999,29.777995,0.360309,12,312.911,103.26,8.16,20.63,2004-07-12 20:52:47.792081118+00:00,False
1089670631.710112,-7.460407,109.626764,9.085856,0.267607,22,87.3631,2.73,1.25,1.5,2004-07-12 22:17:11.710112095+00:00,True
1089678420.15948,-8.84331,111.396585,33.072266,0.205961,15,339.401,92.9585,8.46,13.09,2004-07-13 00:27:00.159480095+00:00,False
1089700959.547487,-7.207473,109.616636,-0.096924,0.277801,17,144.164,5.07007,3.06,3.3,2004-07-13 06:42:39.547487020+00:00,True
1089710574.599469,-8.716843,111.582865,47.896484,0.281445,19,328.571,97.4526,7.69,12.07,2004-07-13 09:22:54.599468946+00:00,False
1089718615.807123,-8.031814,110.2399,127.288411,0.268593,17,215.07,12.1602,13.54,4.72,2004-07-13 11:36:55.807122946+00:00,False
1089725184.653795,-8.29331,111.139014,19.936361,0.263783,39,290.064,30.9674,1.97,3.0,2004-07-13 13:26:24.653795004+00:00,True
1089743013.042596,-7.220976,109.557186,0.664876,0.191389,14,194.724,6.01065,0.99,1.25,2004-07-13 18:23:33.042596102+00:00,True
1089746601.044556,-8.125347,110.579174,90.310221,0.103135,10,247.385,3.74135,8.58,3.9,2004-07-13 19:23:21.044555902+00:00,False
1089748249.932685,-8.363789,111.422079,116.417318,0.20537,12,318.681,60.3373,16.1,8.49,2004-07-13 19:50:49.932684898+00:00,False
1089752688.707105,-8.232053,110.5965,91.380859,0.22798,8,242.971,40.9767,25.91,19.45,2004-07-13 21:04:48.707104921+00:00,False
1089753539.53034,-8.64834,110.92174,56.791016,0.193503,20,313.206,52.361,4.75,5.38,2004-07-13 21:18:59.530339955+00:00,False
1089782083.243591,-9.148938,110.372572,15.942057,0.508273,34,299.708,119.852,5.26,14.03,2004-07-14 05:14:43.243591070+00:00,False
1089785061.309901,-8.873609,110.539333,28.213216,0.158379,14,314.947,84.8268,5.77,7.55,2004-07-14 06:04:21.309900999+00:00,False
1089797839.644055,-9.146304,111.928401,0.953125,0.335526,9,352.804,161.058,49.61,43.16,2004-07-14 09:37:19.644054890+00:00,False
1089812458.965145,-8.927621,109.892582,27.142578,0.403537,29,300.616,114.478,4.9,14.68,2004-07-14 13:40:58.965145111+00:00,False
1089819866.895826,-8.928938,110.352646,30.025065,0.318337,24,305.449,96.0773,4.51,10.38,2004-07-14 15:44:26.895826101+00:00,False
1089836250.219824,-8.387502,109.155741,69.473958,0.301795,16,302.121,86.9743,8.02,15.15,2004-07-14 20:17:30.219824076+00:00,False
1089842096.882749,-8.781394,110.853908,37.601888,0.317933,39,304.301,67.0554,3.49,5.16,2004-07-14 21:54:56.882749081+00:00,False
1089855500.851809,-5.872654,110.533756,0.870768,0.366853,12,217.711,22.449,8.41,8.72,2004-07-15 01:38:20.851809025+00:00,False
1089867402.898093,-8.712891,110.544646,89.980794,0.52329,79,287.38,67.8158,4.18,3.25,2004-07-15 04:56:42.898092985+00:00,False
1089892820.324386,-8.189897,110.394187,131.570964,0.158441,12,240.436,32.3156,16.9,7.66,2004-07-15 12:00:20.324385881+00:00,False
1089893174.335043,-8.990855,110.287267,-2.835286,0.381649,12,312.442,104.672,10.45,23.29,2004-07-15 12:06:14.335042953+00:00,False
1089923274.599145,-8.0687,110.356963,123.664714,0.304885,13,229.967,16.4682,12.79,4.72,2004-07-15 20:27:54.599144936+00:00,False
1089925108.98114,-8.558759,111.086832,2.10612,0.184654,8,334.147,57.1022,7.76,8.81,2004-07-15 20:58:28.981139898+00:00,False
1089991312.646077,-8.404628,110.699081,22.118815,0.18045,9,306.679,37.4223,3.7,6.46,2004-07-16 15:21:52.646076918+00:00,False
1089998097.925199,-10.131692,111.231351,245.717448,0.832784,12,339.223,226.167,53.4,17.9,2004-07-16 17:14:57.925199032+00:00,False
1090027250.140376,-7.191336,111.661161,92.863281,0.631343,19,299.605,60.7177,29.6,19.65,2004-07-17 01:20:50.140376091+00:00,False
1090045558.203441,-8.859118,110.649993,79.521484,0.377481,22,311.169,80.3327,10.51,16.88,2004-07-17 06:25:58.203440905+00:00,False
1090087050.983547,-8.839358,110.952621,35.790039,0.339261,42,309.005,73.8236,3.48,5.65,2004-07-17 17:57:30.983546972+00:00,False
1090089425.870811,-8.473131,110.704445,30.025065,0.233811,14,281.236,44.7653,3.53,6.17,2004-07-17 18:37:05.870810986+00:00,True
1090090312.983556,-8.985585,110.409974,32.083984,0.354064,16,307.521,100.888,6.59,17.99,2004-07-17 18:51:52.983556032+00:00,False
1090095590.036786,-8.375646,111.668446,122.758789,0.402872,43,291.537,84.1507,7.46,5.59,2004-07-17 20:19:50.036786079+00:00,False
1090121417.866214,-8.669418,110.287451,51.849609,0.347431,13,312.12,74.2262,9.98,16.17,2004-07-18 03:30:17.866214037+00:00,False
1090126605.051224,-8.631214,110.547301,55.555664,0.297332,21,306.913,59.369,5.82,7.6,2004-07-18 04:56:45.051223993+00:00,False
1090135598.652151,-8.690496,110.847158,99.616536,0.337288,25,289.491,57.0069,10.31,7.66,2004-07-18 07:26:38.652151108+00:00,False
1090138100.957893,-8.237322,110.724286,138.159505,0.132843,8,248.778,11.4753,19.9,7.06,2004-07-18 08:08:20.957892895+00:00,False
1090150936.089598,-9.043549,111.146298,29.777995,0.316384,15,324.549,100.38,8.67,16.37,2004-07-18 11:42:16.089597940+00:00,False
1090167451.322783,-7.655706,111.184538,0.994303,0.217356,13,224.248,5.95375,3.06,4.72,2004-07-18 16:17:31.322782993+00:00,True
1090171350.717942,-8.499478,110.688475,30.025065,0.213186,16,293.596,40.3003,3.44,4.36,2004-07-18 17:22:30.717941999+00:00,True
1090245710.192144,-8.780076,110.84191,38.013672,0.193184,8,328.015,82.0098,16.88,21.31,2004-07-19 14:01:50.192143917+00:00,False
1090261198.864464,-9.069896,110.655417,25.166016,0.316975,19,315.623,102.168,5.85,14.38,2004-07-19 18:19:58.864464045+00:00,False
1090291564.251763,-8.951334,111.847609,19.071615,0.452134,28,322.474,136.382,8.53,18.79,2004-07-20 02:46:04.251763105+00:00,False
1090317829.376691,-8.338101,110.890108,21.99528,0.138638,16,283.773,17.7082,2.21,1.78,2004-07-20 10:03:49.376691103+00:00,True
1090341359.082815,-9.117322,111.194463,25.82487,0.243001,16,331.641,109.787,7.6,16.76,2004-07-20 16:35:59.082814932+00:00,False
1090346599.823361,-8.35325,109.307649,-2.835286,0.406444,14,290.905,77.7589,11.23,24.4,2004-07-20 18:03:19.823360920+00:00,False
1090410085.63117,-8.039718,112.40319,249.341146,0.314085,9,351.436,172.589,139.98,64.55,2004-07-21 11:41:25.631170034+00:00,False
1090411709.015351,-9.557321,112.240022,186.091146,0.564942,10,345.4,213.558,66.59,69.17,2004-07-21 12:08:29.015351057+00:00,False
1090415580.538997,-9.747021,112.604574,71.450521,0.453539,15,337.944,256.82,34.46,56.26,2004-07-21 13:13:00.538996935+00:00,False
1090417061.917159,-7.433401,109.600247,14.233154,0.188375,11,173.38,3.20116,1.63,1.26,2004-07-21 13:37:41.917159081+00:00,True
1090422181.566443,-9.141034,110.417941,1.941406,0.43483,11,318.984,127.603,11.75,30.51,2004-07-21 15:03:01.566442966+00:00,False
1090432758.668968,-9.320196,110.44994,40.154948,0.449631,14,322.525,137.17,9.52,24.08,2004-07-21 17:59:18.668967962+00:00,False
1090438443.480246,-8.042353,110.46873,98.957682,0.0467319,9,188.378,5.58458,9.55,3.38,2004-07-21 19:34:03.480246067+00:00,False
1090448438.276313,-10.131692,110.107236,110.652344,0.383017,13,335.977,232.39,27.17,62.33,2004-07-21 22:20:38.276313066+00:00,False
1090514299.535141,-7.103072,109.100087,26.730794,0.420478,45,291.346,53.1291,3.01,3.08,2004-07-22 16:38:19.535140991+00:00,True
1090516960.875979,-8.706304,110.921805,91.380859,0.15312,10,323.51,74.7955,12.96,12.86,2004-07-22 17:22:40.875978947+00:00,False
1090524662.672054,-8.8881,112.039382,40.154948,0.338857,13,333.483,149.522,11.25,24.31,2004-07-22 19:31:02.672054052+00:00,False
1090605449.998651,-8.880196,111.19934,-2.835286,0.197633,9,332.95,96.7122,16.58,19.34,2004-07-23 17:57:29.998651028+00:00,False
1090619212.544072,-8.927621,110.404654,20.554036,0.449772,76,290.864,94.6625,2.67,3.87,2004-07-23 21:46:52.544071913+00:00,True
1090619567.020906,-8.856483,109.767373,32.248698,0.197538,9,338.6,114.612,22.95,25.13,2004-07-23 21:52:47.020905972+00:00,False
1090681959.5777,-8.874927,110.884665,33.072266,0.185699,8,321.324,93.5397,24.83,18.32,2004-07-24 15:12:39.577699900+00:00,False
1090685993.460339,-8.756364,109.804892,41.143229,0.442044,17,285.307,103.145,7.48,17.36,2004-07-24 16:19:53.460339069+00:00,False
1090704110.253642,-8.35325,109.227759,50.202474,0.477677,36,294.938,80.4146,5.56,11.82,2004-07-24 21:21:50.253642082+00:00,False
1090713233.360264,-8.917082,110.212635,63.05013,0.417881,31,287.958,99.8249,7.0,14.08,2004-07-24 23:53:53.360264063+00:00,False
1090727119.587236,-9.064627,111.16768,22.530599,0.369117,17,320.393,103.311,8.09,11.14,2004-07-25 03:45:19.587235928+00:00,False
1090729216.802727,-8.960555,111.259508,30.519206,0.303877,27,319.417,96.2381,5.16,9.37,2004-07-25 04:20:16.802726984+00:00,False
1090731143.355176,-8.747142,110.320729,37.107747,0.416792,34,277.958,77.8522,4.52,7.56,2004-07-25 04:52:23.355175972+00:00,True
1090764027.462943,-8.200436,111.485582,118.723307,0.167322,19,303.747,56.3773,9.04,5.3,2004-07-25 14:00:27.462943077+00:00,False
1090766220.164207,-7.188701,109.693353,54.155599,1.14917,22,73.2248,6.68487,27.29,32.31,2004-07-25 14:37:00.164206982+00:00,False
1090776724.512582,-8.346664,110.494006,51.931966,0.321361,45,252.576,29.5308,3.02,1.98,2004-07-25 17:32:04.512582063+00:00,True
1090786282.54967,-8.031814,110.867855,133.547526,0.204406,18,99.5838,12.817,8.74,3.11,2004-07-25 20:11:22.549669981+00:00,False
1090789931.461539,-8.38355,111.511342,126.217773,0.492109,73,289.097,69.6162,4.28,3.29,2004-07-25 21:12:11.461539030+00:00,True
1090817046.501047,-7.796006,110.233399,8.282878,0.31846,10,105.755,6.88433,22.95,12.46,2004-07-26 04:44:06.501046895+00:00,False
1090826509.525289,-9.069896,111.151681,19.236328,0.2867,13,327.636,103.355,10.17,11.02,2004-07-26 07:21:49.525289059+00:00,False
1090830117.706499,-8.280795,109.671298,67.415039,0.34704,35,257.902,64.3495,5.19,6.83,2004-07-26 08:21:57.706499100+00:00,False
1090869489.98971,-8.823549,110.307361,10.424154,0.5209,63,289.078,86.3312,3.12,4.84,2004-07-26 19:18:09.989710093+00:00,False
1090877491.235844,-8.71816,110.677923,36.28418,0.26014,31,298.19,64.0378,3.06,3.98,2004-07-26 21:31:31.235843897+00:00,True
1090880047.43782,-9.889297,110.214507,40.154948,0.259876,13,332.998,203.6,19.05,43.41,2004-07-26 22:14:07.437819958+00:00,False
1090881516.208125,-8.611454,110.276824,98.628255,0.223846,11,292.953,66.1989,13.14,10.74,2004-07-26 22:38:36.208125114+00:00,False
1090885010.265899,-8.665466,110.318102,50.449544,0.479567,30,271.259,69.5521,5.16,8.0,2004-07-26 23:36:50.265898943+00:00,False
1090926485.718448,-7.645167,111.187179,1.07666,0.158754,12,226.205,5.95762,1.8,4.09,2004-07-27 11:08:05.718447924+00:00,True
1090934260.315445,-8.874927,110.506,77.544922,0.187306,10,329.319,87.3032,12.28,17.52,2004-07-27 13:17:40.315444946+00:00,False
1091096555.608702,-8.096365,110.390219,128.194336,0.240517,34,195.494,10.8045,5.79,2.51,2004-07-29 10:22:35.608701944+00:00,False
1091098976.798208,-8.310436,110.269675,24.30127,0.205368,20,262.988,35.2294,2.55,3.94,2004-07-29 11:02:56.798207998+00:00,True
1091105836.166399,-8.910495,110.365988,30.025065,0.467493,61,289.765,93.7291,2.97,4.67,2004-07-29 12:57:16.166399002+00:00,True
1091120895.183264,-8.701035,110.303426,40.649089,0.27101,15,308.085,73.8214,6.3,10.02,2004-07-29 17:08:15.183264017+00:00,False
1091136597.311277,-8.710256,110.917811,96.734049,0.354001,38,302.632,59.1951,6.63,4.47,2004-07-29 21:29:57.311276913+00:00,False
1091141424.653846,-7.996245,110.895759,119.464518,0.38062,49,91.9036,7.23015,3.58,1.93,2004-07-29 22:50:24.653846025+00:00,True
1091153148.19553,-8.288041,110.300307,27.34847,0.234223,23,251.582,32.0277,2.59,3.05,2004-07-30 02:05:48.195529938+00:00,True
1091184176.451035,-8.274209,111.30472,133.876953,0.276947,16,296.59,44.0478,9.58,4.71,2004-07-30 10:42:56.451035023+00:00,False
1091195734.113174,-7.985377,110.642001,11.968343,0.128284,12,154.537,2.32132,0.88,1.3,2004-07-30 13:55:34.113173962+00:00,True
1091196656.650543,-8.311095,111.640295,131.570964,0.237954,25,312.58,77.2261,10.61,6.97,2004-07-30 14:10:56.650542974+00:00,False
1091201417.556979,-7.893491,110.88236,116.993815,0.400929,21,185.41,5.37436,8.39,3.03,2004-07-30 15:30:17.556978941+00:00,False
1091212778.388045,-8.293969,110.262362,29.366211,0.22075,24,264.725,33.7068,2.44,2.97,2004-07-30 18:39:38.388045073+00:00,True
1091235581.360874,-9.096244,110.6074,19.895182,0.463822,15,314.273,123.109,6.61,19.89,2004-07-31 00:59:41.360873938+00:00,False
1091281000.999643,-8.363789,108.918811,98.298828,0.472965,46,302.76,115.796,9.8,17.44,2004-07-31 13:36:40.999643087+00:00,False
1091283180.848336,-8.481035,111.378405,19.318685,0.229286,20,318.567,64.0443,3.93,6.41,2004-07-31 14:13:00.848335981+00:00,False
1091284574.428588,-8.095047,111.064845,136.182943,0.288689,15,313.121,11.0016,15.77,4.12,2004-07-31 14:36:14.428587914+00:00,False
1091300148.365835,-8.407262,111.141199,22.118815,0.157818,10,314.525,38.1316,3.66,6.49,2004-07-31 18:55:48.365834951+00:00,False
